stt,ten_cong_ty,ma_phe_duyet,ma_nganh,ten_nganh,hoat_dong,dia_chi,thanh_pho,ma_buu_chinh,vung_tinh,quoc_gia,ngay_cap_nhat,ghi_chu,traces_url
823,UAB BALTMĖSA,LT 47-11,RPM,Meat products,PP - Processing Plant,"Šiaulių apskr. Joniškio r. Saugėlaukio sen., Bariūnų k., Senoji g. 4, LT-84420",Joniškis,LT-84420,Siauliai County,Lithuania,2025-02-24,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
824,UAB COMFORT FOODS,52-44,RPM,Meat products,PP - Processing Plant,"Kauno r. sav., Samylų sen., Samylų k., J. Biliūno g. 1",Samylai,LT-53143,Kaunas County,Lithuania,2026-02-23,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
825,UAB DAIGITA,87-02,RPM,Meat products,PP - Processing Plant,"Atgimimo g. 2, 75202 Naujasis Obelynas, Upynos sen., Šilalės r. sav.",Šilalė,,Taurage County,Lithuania,2021-10-20,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
826,UAB DAIVIDA,73-09,RPM,Meat products,PP - Processing Plant,Ąžuolų g.21,Rokiškis,LT-42135,Panevezys County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
827,UAB DELIKATESAS,LT-47-26,RPM,Meat products,PP - Processing Plant,V.Kudirkos g.2,Joniškis,LT-84119,Siauliai County,Lithuania,2021-11-18,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
828,UAB DORA,LT29-04,RPM,Meat products,PP - Processing Plant,Kauno g. 16,Šiauliai,LT-78103,Siauliai County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
829,UAB DVARO MĖSA,LT 33-06 EB,RPM,Meat products,PP - Processing Plant,Olakalnio g. 25A,Bendrės,LT-64235,Alytus County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
830,UAB Dainiai,94-16,RPM,Meat products,PP - Processing Plant,Eržvilko g. 7,Dainiai,LT-74112,Taurage County,Lithuania,2021-03-15,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
831,UAB Dargita tau,19-07,RPM,Meat products,PP - Processing Plant,"Samylų g. 17, Kaunas",Kaunas,LT-45444,Kaunas County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
832,UAB Eiginta,19-03,RPM,Meat products,PP - Processing Plant,"Panerių g., 58, Kaunas",Kaunas,LT-48349,Kaunas County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
833,UAB Eurilata,LT 41-10,RPM,Meat products,PP - Processing Plant,Pikeliškių g. 2,Pikeliškės,LT-15140,Vilnius County,Lithuania,2021-03-22,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
834,UAB Farmers circle processing,81-12,RPM,Meat products,PP - Processing Plant,"Žirgyno g. 11, Radiškio k., Žemaitkiemio sen., Ukmergės r. sav.",Radiškis,LT-20364,Vilnius County,Lithuania,2026-06-01,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
835,UAB GERANTA IR PARTNERIAI,77-18,RPM,Meat products,PP - Processing Plant,"Tauragės apskr., Tauragės r. sav., Tauragės miesto sen., Tauragė, Gedimino g. 50",Tauragė,LT-72185,Taurage County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
836,UAB Galjana,LT 01-05 EB,RPM,Meat products,PP - Processing Plant,Untulių g. 6,Vilnius,11115,Vilnius County,Lithuania,2021-03-25,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
837,UAB Garai,LT 01-19,RPM,Meat products,PP - Processing Plant,"Gariūnų g. 71, Vilnius",Vilnius,02300,Vilnius County,Lithuania,2021-03-22,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
838,UAB JATKANČIŲ MĖSINĖ,77-23,RPM,Meat products,PP - Processing Plant,"Tauragės apskr., Tauragės r. sav., Tauragės sen., Jatkančių k.",Jatkančiai,LT-72179,Taurage County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
839,UAB JONIŠKIO MĖSA,LT 47-07,RPM,Meat products,PP - Processing Plant,"Mokyklos g. 2, Gasčiūnų k.",Joniškis,LT-84260,Siauliai County,Lithuania,2021-03-18,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
840,UAB Jurbarkų mėsa,LT 94-04 EB,RPM,Meat products,PP - Processing Plant,"Daržų g. 10, Jurbarkų k.,  Jurbarkų sen., Jurbarko r. sav., Tauragės apskr.",Jurbarkai,LT-74112,Taurage County,Lithuania,2021-03-19,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
841,UAB Jurestos prekyba,LT 41-18 EB,RPM,Meat products,PP - Processing Plant,"Eglinės km., Marijampolio sen., Vilniaus raj.",Eglinė,LT-17249,Vilnius County,Lithuania,2021-03-25,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
842,UAB KAIMIŠKAS DŪMAS,77-32,RPM,Meat products,PP - Processing Plant,"Tauragės apskr., Tauragės r. sav., Tauragės sen., Dacijonai",Dacijonai,,Taurage County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
843,UAB KANRUGĖLĖ,LT65-01 EB,RPM,Meat products,PP - Processing Plant,Statybininkų g.26A,Pakruojis,LT-83139,Siauliai County,Lithuania,2021-03-23,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
844,UAB KREKENAVOS AGROFIRMA,LT53-04EB,RPM,Meat products,PP - Processing Plant,"Mantvilonių k. 1, Kėdainių miesto sen. Kėdainių r",Mantviloniai,LT-57346,Kaunas County,Lithuania,2026-05-19,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
845,UAB KREKENAVOS AGROFIRMA,LT685868716,RPM,Meat products,PP - Processing Plant,"Mantviloniai 1,  Kėdainių rajonas",Mantviloniai,LT-57346,Kaunas County,Lithuania,2022-03-15,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
846,UAB KUNIONIŲ RŪKYKLĖLĖ,53-07,RPM,Meat products,PP - Processing Plant,"Liepų g., 1, Kunionių k., Josvainių sen., Kėdainių r",Kunioniai,LT-58201,Kaunas County,Lithuania,2021-03-18,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
847,UAB Kalėdienės ūkis,52-02,RPM,Meat products,PP - Processing Plant,"Dubravų g.12, Šlienava, Kauno raj.",Šlienava,LT-53145,Kaunas County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
848,UAB Kumpeliukas,52-21,RPM,Meat products,PP - Processing Plant,"Špokų g. 10, Varluvos k., Kauno raj.",Varluva,LT-54341,Kaunas County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
849,UAB Kėdainių konservų fabrikas,53-11,RPM,Meat products,PP - Processing Plant,"Šingalių k., Josvainių sen., Kėdainių r. LT-58191",Šingaliai,LT-58191,Kaunas County,Lithuania,2021-03-18,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
850,UAB LINKUVOS MĖSA,LT65-21 EB,RPM,Meat products,PP - Processing Plant,Valakų g. 7,Linkuva,,Siauliai County,Lithuania,2024-03-29,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
851,UAB Lupra,LT29-02,RPM,Meat products,PP - Processing Plant,Girulių g. 24,Šiauliai,78136,Siauliai County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
852,UAB MAISTO ARSENALAS,53-10,RPM,Meat products,PP - Processing Plant,"Pašilėlės g.3, Pavermenio k., Truskavos sen., Kėdainių r.",Pavermenys,LT-58466,Kaunas County,Lithuania,2021-03-18,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
853,UAB MIglūnas,LT 69-04 EB,RPM,Meat products,PP - Processing Plant,Kauno pl.78,Liepalotas,LT-59147,Kaunas County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
854,UAB Maisto namai,LT27-04 EB,RPM,Meat products,PP - Processing Plant,"Beržų g. 44, LT-36144",Panevežys,35100,Panevezys County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
855,UAB Maisto ūkis,LT 01-11,RPM,Meat products,PP - Processing Plant,"Eišiškių pl. 26, Vilnius",Vilnius,02190,Vilnius County,Lithuania,2021-03-22,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
856,UAB Medeivė,52-09,RPM,Meat products,PP - Processing Plant,"Paupio g. 59, Vaistariškių k., Karmėlavos sen., Kauno raj.",Vaistariškiai,LT-44103,Kaunas County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
857,UAB Modepa,LT 01-28 EB,RPM,Meat products,PP - Processing Plant,Strazdų g. 4,Vilnius,LT-14158,Vilnius County,Lithuania,2021-03-25,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
858,UAB Mėsinga,LT 41-13 EB,RPM,Meat products,PP - Processing Plant,A. Mickevičiaus g. 257,Buiniškės,LT-14202,Vilnius County,Lithuania,2021-03-25,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
859,UAB Našmita,LT 01-20 EB,RPM,Meat products,PP - Processing Plant,Ukrainiečių g. 32,Vilnius,LT-11351,Vilnius County,Lithuania,2021-03-25,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
860,UAB Norvelina,52-18,RPM,Meat products,PP - Processing Plant,"Svirno g.2, Eigirgalos k., Domeikavos sen., Kauno raj.",Eigirgalos k.,LT-54341,Kaunas County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
861,UAB Orka foods,68-05,RPM,Meat products,PP - Processing Plant,"Birutės skg.10, Macenių k., Plungės r. sav.",Maceniai,LT-90100,Telsiai County,Lithuania,2021-03-23,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
862,UAB Palink-kulinarijos centras,LT66-05 EB,RPM,Meat products,PP - Processing Plant,"J. Tilvyčio g. 179, Vaišvilčių I k., Panevėžio r., LT-38292",Vaišvilčiai I,LT-38365,Panevezys County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
863,UAB Petro mėsinė,LT27-03 EB,RPM,Meat products,PP - Processing Plant,"Beržų g. 8, LT-36233",Panevėžys,LT-35001,Panevezys County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
864,UAB Pilkasis ruonis,52-13,RPM,Meat products,PP - Processing Plant,"Baterijos pl. 1, Kaunas",Kaunas,LT-45375,Kaunas County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
865,UAB RIMI LIETUVA,LT 01-40 EB,RPM,Meat products,PP - Processing Plant,Žirmūnų g. 64,Vilnius,09117,Vilnius County,Lithuania,2021-03-25,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
866,UAB RIVONA,53-06,RPM,Meat products,PP - Processing Plant,"Pramonės g. 15, Kėdainiai",Kėdainiai,LT-57241,Kaunas County,Lithuania,2021-03-18,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
867,UAB RIVONA,87-10,RPM,Meat products,PP - Processing Plant,"Sodininkų g. 3, 75110 Struikai, Šilalės kaimiškoji sen., Šilalės r. sav.",Šilalė,,Taurage County,Lithuania,2025-11-27,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
868,UAB Raučulys,52-08,RPM,Meat products,PP - Processing Plant,"Čekiškės g. 86, Vilkija, Kauno raj.",Vilkija,LT-54221,Kaunas County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
869,UAB Restera,LT 78-05 EB,RPM,Meat products,PP - Processing Plant,"Statybininkų g.3, Telšiai",Telšiai,LT-87101,Telsiai County,Lithuania,2021-03-19,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
870,UAB Revijoma,61-04,RPM,Meat products,PP - Processing Plant,"Viekšnių g. 33, Užventes km. Viekšniu sen. Mažeikių r. sav., Telšių apskr.",Užventes k.,LT-89494,Telsiai County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
871,UAB Riamona,LT 33-13EB,RPM,Meat products,PP - Processing Plant,"Taikos g. 94, Verebiejų k., Simno sen., Alytaus r. sav.",Verabiejai,LT-64353,Alytus County,Lithuania,2024-02-29,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
872,UAB Rineka,LT 54-05,RPM,Meat products,PP - Processing Plant,"Šiaulių g.2, Beržėnų k., Užvenčio sen., Kelmės r. sav. LT-86357",Kelmė,LT-86137,Siauliai County,Lithuania,2021-03-19,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
873,UAB Ristva ir Ko,LT66-31 EB,RPM,Meat products,PP - Processing Plant,"Kapinės g. 3, Daukniūnų k., LT-38361",Daukniūnai,LT-35290,Panevezys County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
874,UAB SANJAGA,46-10,RPM,Meat products,PP - Processing Plant,"Kauno apskr. Jonavos r. sav., Jonavos miesto sen., Jonava, Fabriko g. 3",Jonava,LT-55111,Kaunas County,Lithuania,2021-03-18,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
875,UAB SENASIS MALŪNAS,87-01,RPM,Meat products,PP - Processing Plant,"Bažnyčios g. 1, 75102 Balsiai, Šilalės kaimiškoji sen., Šilalės r. sav.",Šilalė,,Taurage County,Lithuania,2021-10-20,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
876,UAB SMILGIAI,18-060,RPM,Meat products,PP - Processing Plant,"Parko g. 3, Smilgių k., Sasnavos sen., Marijampolės sav.",Smilgiai,LT-69481,Marijampole County,Lithuania,2022-03-31,"{'translation': 'Suidae', 'code': 'P'}; {'translation': 'Meat products', 'code': 'mp'}",https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
877,UAB Samsonas,LT 84-07,RPM,Meat products,PP - Processing Plant,"Sirvydų k., Lekėčių sen., Šakių r. sav.",Sirvydai,LT-71225,Marijampole County,Lithuania,2021-02-23,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
878,UAB Scandinavian Seafood Factory,LT 85-03,RPM,Meat products,PP - Processing Plant,Vilniaus g. 3,Šalčininkai,LT-17102,Vilnius County,Lithuania,2021-04-12,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
879,UAB Senolių alksnynė,52-05,RPM,Meat products,PP - Processing Plant,"Plento g. 13, Ramučiai, Kauno raj.",Ramučiai,LT-54464,Kaunas County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
880,UAB Senolių gardumynai,52-06,RPM,Meat products,PP - Processing Plant,"Varluvos g. 9, Varluvos k., Kauno raj.",Varluva,LT-54341,Kaunas County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
881,UAB Skaistės mėsa,19-22,RPM,Meat products,PP - Processing Plant,"Marijampolės pl. 14, Kaunas",Kaunas,LT-45447,Kaunas County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
882,UAB Skonio iššūkis,LT 11-08 EB,RPM,Meat products,PP - Processing Plant,"Naujoji g. 124-1, Alytus",Alytus,LT-62175,Alytus County,Lithuania,2024-02-29,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
883,UAB Stilsas,LT29-01,RPM,Meat products,PP - Processing Plant,Verdulių g. 4,Šiauliai,LT-78112,Siauliai County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
884,UAB Stoniškių žara,88-33,RPM,Meat products,PP - Processing Plant,"Tauragės apskr., Pagėgių sav., Stoniškių sen., Rukai, Vilties g. 1",Rukai,LT-99290,Taurage County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
885,UAB Takažolė,LT 62-04 EB,RPM,Meat products,PP - Processing Plant,"Molėtų r. sav., Čiulėnų sen., Toliejų k., Aukštakalnio g. 5",Toliejai,,Utena County,Lithuania,2025-07-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
886,UAB Tasiga,LT 29-06,RPM,Meat products,PP - Processing Plant,Ragainės g.3,Šiauliai,LT-78112,Siauliai County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
887,UAB Tavijuta,LT27-02 EB,RPM,Meat products,PP - Processing Plant,Pramonės g. 8,Panevežys,35100,Panevezys County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
888,UAB Tikras dūmas,68-12,RPM,Meat products,PP - Processing Plant,"Liepų g. 3, Stanelių k., Plungės r. sav.",Staneliai,LT-90487,Telsiai County,Lithuania,2021-03-23,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
889,UAB Tisara,LT 85-06,RPM,Meat products,PP - Processing Plant,Naujoji g. 6,Šalčininkėliai,LT-17124,Vilnius County,Lithuania,2021-03-26,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
890,UAB Tradita,LT 85-17,RPM,Meat products,PP - Processing Plant,Naujoji g.11,Mantviliškės,LT-17161,Vilnius County,Lithuania,2021-03-26,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
891,UAB VETROLITA,46-03,RPM,Meat products,PP - Processing Plant,"Kauno apskr. Jonavos r. sav., Jonavos miesto sen., Jonava, Alksnių g. 14",Jonava,LT-55117,Kaunas County,Lithuania,2021-03-18,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
892,UAB VITANEDA,77-11,RPM,Meat products,PP - Processing Plant,"Tauragės apskr., Tauragės r. sav., Skaudvilės sen., Skaudvilė, Maironio skg. 14",Skaudvilė,LT-73436,Taurage County,Lithuania,2021-03-16,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
893,UAB Voveriškiai LT,LT91-03,RPM,Meat products,PP - Processing Plant,"Ringuvos g. 6, Voveriškių kaimas, Šiaulių rajonas",Voveriškių k.,LT-77194,Siauliai County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
894,UAB Zūbiškių konservai,49-13,RPM,Meat products,PP - Processing Plant,"Kaštonų g. 3, Zūbiškės, Palemonės sen., Kaišiadorių raj.",Zūbiškės,LT-56176,Kaunas County,Lithuania,2021-03-17,,https://webgate.ec.europa.eu/tracesnt/directory/listing/establishment/publication/index#!/view/LT/MEAT_PRODUCTS_EU
